20.6579,54.4468,Point,10229331178840005444682065791-04,Feature,-0.4,2020-09-22T07:19:06.111222Z,2002-06-01T12:05:17.884000Z,"1,3,4,5,6",1.0,cloud to cloud
18.449,51.8951,Point,1022933132613000518951184491-05,Feature,-0.5,2020-09-22T07:19:06.111307Z,2002-06-01T12:05:32.613000Z,"2,3,4,5,6",1.0,cloud to ground(-ve)
17.6984,51.9891,Point,1022933138974000519891176984122,Feature,2.2,2020-09-22T07:19:06.111393Z,2002-06-01T12:05:38.974000Z,"1,2,3,4",1.0,cloud to ground (+ve)
17.278,52.8691,Point,1022933233910000528691172781-06,Feature,-0.6,2020-09-22T07:19:06.111476Z,2002-06-01T12:07:13.910000Z,"1,2,4",1.0,cloud to ground(-ve)
20.4243,54.2354,Point,1022933310213000542354204243108,Feature,0.8,2020-09-22T07:19:06.111561Z,2002-06-01T12:08:30.213000Z,"1,2,3,4,5,6",1.0,cloud to ground (+ve)
18.3964,51.9313,Point,10229335687650005193131839641-07,Feature,-0.7,2020-09-22T07:19:06.111647Z,2002-06-01T12:12:48.765000Z,"1,2,3,4",1.0,cloud to cloud
15.9313,57.9045,Point,10229336269300005790451593132-04,Feature,-0.4,2020-09-22T07:19:06.111732Z,2002-06-01T12:13:46.930000Z,"2,6",2.0,cloud to ground(-ve)
19.7292,54.3265,Point,1022933646414000543265197292108,Feature,0.8,2020-09-22T07:19:06.111815Z,2002-06-01T12:14:06.414000Z,"1,2,5,6",1.0,cloud to ground (+ve)
17.7103,52.7251,Point,1022933827585000527251177103113,Feature,1.3,2020-09-22T07:19:06.111896Z,2002-06-01T12:17:07.585000Z,"1,2,3,4,5,6",1.0,cloud to ground (+ve)
16.2994,52.9685,Point,1022933828529000529685162994106,Feature,0.6,2020-09-22T07:19:06.111981Z,2002-06-01T12:17:08.529000Z,"3,4,5,6",1.0,cloud to ground (+ve)
16.4144,57.8873,Point,10229338496870005788731641441-06,Feature,-0.6,2020-09-22T07:19:06.112064Z,2002-06-01T12:17:29.687000Z,"1,2,3,4,5,6",1.0,cloud to ground(-ve)
15.9032,57.7834,Point,10229338496940005778341590321-03,Feature,-0.3,2020-09-22T07:19:06.112146Z,2002-06-01T12:17:29.694000Z,"1,2,6",1.0,cloud to ground(-ve)
17.7636,52.6338,Point,10229339271120005263381776361-07,Feature,-0.7,2020-09-22T07:19:06.112231Z,2002-06-01T12:18:47.112000Z,"1,2,3,4,5,6",1.0,cloud to cloud
15.9374,53.1542,Point,10229339323280005315421593741-05,Feature,-0.5,2020-09-22T07:19:06.112313Z,2002-06-01T12:18:52.328000Z,"1,2,3,4",1.0,cloud to cloud
16.8734,52.932,Point,1022933999796000529321687341-04,Feature,-0.4,2020-09-22T07:19:06.112396Z,2002-06-01T12:19:59.796000Z,"3,5,6",1.0,cloud to cloud
17.5429,52.2192,Point,1022934343219000522192175429109,Feature,0.9,2020-09-22T07:19:06.112477Z,2002-06-01T12:25:43.219000Z,"1,2,4",1.0,cloud to ground (+ve)
17.2561,52.3497,Point,10229345903070005234971725611-04,Feature,-0.4,2020-09-22T07:19:06.112558Z,2002-06-01T12:29:50.307000Z,"2,3,6",1.0,cloud to ground(-ve)
21.7219,54.2707,Point,10229349081000005427072172191-06,Feature,-0.6,2020-09-22T07:19:06.112639Z,2002-06-01T12:35:08.100000Z,"2,3,5,6",1.0,cloud to ground(-ve)
17.1189,52.1712,Point,10229350699250005217121711891-06,Feature,-0.6,2020-09-22T07:19:06.112734Z,2002-06-01T12:37:49.925000Z,"1,2,3,4,5,6",1.0,cloud to ground(-ve)
